Год	Ед. Изм.	Страна	Объем
2010	млн штук	Лесото	0.000337
2010	млн штук	Китайский Тайбэй	0.00078
2010	млн штук	Монголия	6e-06
2010	млн штук	Мозамбик	5e-06
2010	млн штук	Оман	0.0126973084285975
2010	млн штук	Черногория	2e-06
2010	млн штук	Судан	4.8e-05
2010	млн штук	Судан (до 2012)	3.5e-05
2010	млн штук	Новая Каледония	0.000121
2010	млн штук	Нигер	1.52e-05
2010	млн штук	Панама	0.000218
2010	млн штук	Тимор-Лешти	0.0004642
2010	млн штук	Катар	0.022714
2010	млн штук	Руанда	0.000265
2010	млн штук	Сент-Китс и Невис	6e-06
2010	млн штук	Сент-Люсия	4.1e-05
2010	млн штук	Сент-Винсент и Гренадины	1.6e-05
2010	млн штук	Сан-Томе и Принсипи	1.8e-06
2010	млн штук	Саудовская Аравия	0.047939
2010	млн штук	Сенегал	0.000447
2010	млн штук	Сейшельские Острова	6e-06
2010	млн штук	Сьерра-Леоне	8.30000000000002e-05
2010	млн штук	Багамские Острова	0.000296
2010	млн штук	Албания	2e-06
2010	млн штук	Ангола	2.4e-06
2010	млн штук	Соломоновы Острова	4e-06
2010	млн штук	Мьянма	5e-06
2010	млн штук	Бурунди	0.0002932
2010	млн штук	Колумбия	0.005428
2010	млн штук	Демократическая Республика Конго	1.65070669331587e-05
2010	млн штук	Куба	3.5e-05
2010	млн штук	Доминика	1e-06
2010	млн штук	Доминиканская Республика	-2.1500012119018e-05
2010	млн штук	Эфиопия	1.375e-05
2010	млн штук	Джибути	0.000712
2010	млн штук	Кабо-Верде	1.1e-05
2010	млн штук	Гондурас	4.8e-06
2010	млн штук	Китай, Специальный административный район Гонконг	0.034396
2010	млн штук	Ямайка	0.000243
2010	млн штук	Гвинея	4.04e-05
2010	млн штук	Гамбия	2.3e-05
2010	млн штук	Государство Палестина	1e-05
2011	млн штук	Соединенное Королевство Великобритании и Северной Ирландии	0.0739019244318886
2011	млн штук	Грузия	0.038125
2011	млн штук	Соединенные Штаты Америки	0.211148
2011	млн штук	Канада	0.029042
2011	млн штук	Испания	0.00745
2011	млн штук	Италия	0.000354
2011	млн штук	Бахрейн	0.00833
2011	млн штук	Новая Зеландия	0.0027545
2011	млн штук	Намибия	0.00299669205934066
2011	млн штук	Иордания	3.2e-05
2011	млн штук	Пакистан	5.5e-05
2011	млн штук	Люксембург	0.00025
2011	млн штук	Гана	0.000241
2011	млн штук	Армения	1.3e-05
2011	млн штук	Республика Молдова	9.9e-05
2011	млн штук	Эстония	0.0165488888888889
2011	млн штук	Кипр	0.000583
2011	млн штук	Кения	0.0002136
2011	млн штук	Фиджи	3.8e-05
2011	млн штук	Того	0.000182
2011	млн штук	Буркина-Фасо	5.32000000044338e-05
2011	млн штук	Гренада	6.6e-05
2011	млн штук	Замбия	4e-05
2011	млн штук	Южная Африка	0.000948
2011	млн штук	Антигуа и Барбуда	3.3e-05
2011	млн штук	Шри-Ланка	0.0021687315434678
2011	млн штук	Маврикий	5.6e-05
2011	млн штук	Мадагаскар	6e-05
2011	млн штук	Гайана	1.1e-05
2011	млн штук	Боливия (Многонациональное Государство)	2.3e-05
2011	млн штук	Бенин	0.000175
2011	млн штук	Белиз	1e-05
2011	млн штук	Ботсвана	8e-06
2011	млн штук	Барбадос	3.4e-05
2011	млн штук	Зимбабве	0.00011
2011	млн штук	Монтсеррат	2.66666666666667e-06
2011	млн штук	Китай, Специальный административный район Макао	0.0009218
2011	млн штук	Малави	2e-06
2011	млн штук	Объединенная Республика Танзания	0.000111777777777778
2011	млн штук	Суринам	4e-06
2011	млн штук	Эсватини	0.0142666404242474
2011	млн штук	Таиланд	0.000331
2011	млн штук	Тонга	2.25e-06
2011	млн штук	Тринидад и Тобаго	1.8e-05
2011	млн штук	Объединенные Арабские Эмираты	0.347975
2011	млн штук	Уганда	0.005382
2011	млн штук	Узбекистан	5.64553554109417e-06
2011	млн штук	Венесуэла (Боливарианская Республика)	4.53333333333333e-05
2011	млн штук	Йемен	0.000208
2011	млн штук	Мальдивские Острова	3e-06
2011	млн штук	Мали	6.1e-05
2011	млн штук	Кувейт	0.1168795
2011	млн штук	Кыргызстан	0.000881
2011	млн штук	Ливан	0.008745
2011	млн штук	Лесото	0.000297
2011	млн штук	Китайский Тайбэй	0.000459
2011	млн штук	Монголия	6e-06
2011	млн штук	Мозамбик	5e-06
2011	млн штук	Оман	0.0126973084285975
2011	млн штук	Черногория	4e-06
2011	млн штук	Судан	4.8e-05
2011	млн штук	Судан (до 2012)	0.000135
2011	млн штук	Новая Каледония	0.000121
2011	млн штук	Нигер	1.6e-05
2011	млн штук	Панама	0.000405
2011	млн штук	Тимор-Лешти	0.0004642
2011	млн штук	Катар	0.022714
2011	млн штук	Руанда	0.000519
2011	млн штук	Сент-Китс и Невис	2.3e-05
2011	млн штук	Сент-Люсия	3e-05
2011	млн штук	Сент-Винсент и Гренадины	3.4e-05
2011	млн штук	Сан-Томе и Принсипи	1.73333333333333e-06
2011	млн штук	Саудовская Аравия	0.054325
2011	млн штук	Сенегал	0.000447
2011	млн штук	Сейшельские Острова	5e-06
2011	млн штук	Сьерра-Леоне	8.30000000000002e-05
2011	млн штук	Багамские Острова	0.011236
2011	млн штук	Албания	2e-06
2011	млн штук	Ангола	2.4e-06
2011	млн штук	Соломоновы Острова	4e-06
2011	млн штук	Мьянма	5e-06
2011	млн штук	Бурунди	0.000204
2011	млн штук	Колумбия	0.009098
2011	млн штук	Демократическая Республика Конго	1.65070669331587e-05
2011	млн штук	Куба	3.5e-05
2011	млн штук	Доминика	1e-06
2011	млн штук	Доминиканская Республика	-1.900001084486e-05
2011	млн штук	Эфиопия	5e-06
2011	млн штук	Джибути	0.000712
2011	млн штук	Кабо-Верде	4e-06
2011	млн штук	Гондурас	4.8e-06
2011	млн штук	Китай, Специальный административный район Гонконг	0.031838
2011	млн штук	Ямайка	0.000139
2011	млн штук	Гвинея	4.04e-05
2011	млн штук	Гамбия	0.000106
2011	млн штук	Государство Палестина	2e-05
2012	млн штук	Соединенное Королевство Великобритании и Северной Ирландии	0.061037
2012	млн штук	Грузия	0.056342
2012	млн штук	Соединенные Штаты Америки	0.218291
2012	млн штук	Канада	0.0310986666666667
2012	млн штук	Испания	0.003012
2012	млн штук	Италия	0.000172
2012	млн штук	Бахрейн	0.010485
2012	млн штук	Новая Зеландия	0.0023
2012	млн штук	Намибия	0.003162
2012	млн штук	Иордания	7e-06
2012	млн штук	Пакистан	0.001454
2012	млн штук	Люксембург	0.000165
2012	млн штук	Гана	0.000241
2012	млн штук	Армения	1e-05
2012	млн штук	Республика Молдова	8.5e-05
2012	млн штук	Эстония	0.0144253333333333
2012	млн штук	Кипр	0.000545
2012	млн штук	Кения	0.0001808
2012	млн штук	Фиджи	2.8e-05
2012	млн штук	Того	0.000227
2012	млн штук	Буркина-Фасо	5.32000000044338e-05
2012	млн штук	Гренада	1.1e-05
2012	млн штук	Замбия	2.8e-05
2012	млн штук	Южная Африка	0.000438
2012	млн штук	Антигуа и Барбуда	6.8e-05
2012	млн штук	Шри-Ланка	4.3e-05
2012	млн штук	Маврикий	8e-05
2012	млн штук	Мадагаскар	3.4e-05
2012	млн штук	Гайана	1.1e-05
2012	млн штук	Боливия (Многонациональное Государство)	2.7e-05
2012	млн штук	Бенин	3.4e-05
2012	млн штук	Белиз	1.2e-05
2012	млн штук	Ботсвана	5e-06
2012	млн штук	Барбадос	8e-05
2012	млн штук	Зимбабве	9.7e-05
2012	млн штук	Монтсеррат	1e-06
2012	млн штук	Китай, Специальный административный район Макао	0.0009811
2012	млн штук	Малави	2e-06
2012	млн штук	Объединенная Республика Танзания	0.000131555555555556
2012	млн штук	Суринам	1e-06
2012	млн штук	Эсватини	0.0142666404242474
2012	млн штук	Таиланд	0.000331
2012	млн штук	Тонга	2e-06
2012	млн штук	Тринидад и Тобаго	1.8e-05
2012	млн штук	Объединенные Арабские Эмираты	0.301198
2012	млн штук	Уганда	0.005629
2012	млн штук	Узбекистан	5.64553554109417e-06
2012	млн штук	Венесуэла (Боливарианская Республика)	2e-06
2012	млн штук	Йемен	0.00016
2012	млн штук	Мальдивские Острова	3e-06
2012	млн штук	Мали	0.000123
2012	млн штук	Кувейт	0.109210666666667
2012	млн штук	Кыргызстан	0.000555
2012	млн штук	Ливан	0.008251
2012	млн штук	Лесото	0.0002735
2012	млн штук	Китайский Тайбэй	4.3e-05
2012	млн штук	Монголия	6e-06
2012	млн штук	Мозамбик	5e-06
2012	млн штук	Оман	0.0126973084285975
2012	млн штук	Черногория	6e-06
2012	млн штук	Судан	4.8e-05
2012	млн штук	Судан (до 2012)	6.66260207134905e-05
2012	млн штук	Новая Каледония	0.000121
2012	млн штук	Нигер	1.5e-05
2012	млн штук	Панама	0.000318
2012	млн штук	Тимор-Лешти	0.0004642
2012	млн штук	Катар	0.022714
2012	млн штук	Руанда	0.000696
2012	млн штук	Сент-Китс и Невис	4e-06
2012	млн штук	Сент-Люсия	1.9e-05
2012	млн штук	Сент-Винсент и Гренадины	1.3e-05
2012	млн штук	Сан-Томе и Принсипи	1.66666666666667e-06
2012	млн штук	Саудовская Аравия	0.045076
2012	млн штук	Сенегал	0.000447
2012	млн штук	Сейшельские Острова	4e-06
2012	млн штук	Сьерра-Леоне	8.30000000000002e-05
2012	млн штук	Багамские Острова	0.006909
2012	млн штук	Албания	2e-06
2012	млн штук	Ангола	2.4e-06
2012	млн штук	Соломоновы Острова	4e-06
2012	млн штук	Мьянма	5e-06
2012	млн штук	Бурунди	9.1e-05
2012	млн штук	Колумбия	0.0127680024436337
2012	млн штук	Демократическая Республика Конго	1.65070669331587e-05
2012	млн штук	Куба	3.5e-05
2012	млн штук	Доминика	1e-06
2012	млн штук	Доминиканская Республика	-1.65000095707021e-05
2012	млн штук	Эфиопия	6.5e-05
2012	млн штук	Джибути	0.000712
2012	млн штук	Кабо-Верде	8e-06
2012	млн штук	Гондурас	4.8e-06
2012	млн штук	Китай, Специальный административный район Гонконг	0.030551
2012	млн штук	Ямайка	0.00018
2012	млн штук	Гвинея	4.04e-05
2012	млн штук	Гамбия	0.000121
2012	млн штук	Государство Палестина	1.3e-05
2013	млн штук	Соединенное Королевство Великобритании и Северной Ирландии	0.116938
2013	млн штук	Грузия	7.2e-05
2013	млн штук	Соединенные Штаты Америки	0.204433
2013	млн штук	Канада	0.0331553333333333
2013	млн штук	Испания	0.040252
2013	млн штук	Италия	0.000188
2013	млн штук	Бахрейн	0.045098
2013	млн штук	Новая Зеландия	0.002198
2013	млн штук	Намибия	0.00234
2013	млн штук	Иордания	0.001514
2013	млн штук	Пакистан	4e-06
2013	млн штук	Люксембург	0.000162
2013	млн штук	Гана	0.000241
2013	млн штук	Армения	8e-06
2013	млн штук	Республика Молдова	0.000116
2013	млн штук	Эстония	0.0123017777777778
2013	млн штук	Кипр	0.000614
2013	млн штук	Кения	0.000148
2013	млн штук	Фиджи	1.8e-05
2013	млн штук	Того	0.000174
2013	млн штук	Буркина-Фасо	5.32000000044338e-05
2013	млн штук	Гренада	2e-05
2013	млн штук	Замбия	3.3e-05
2013	млн штук	Южная Африка	0.000319
2013	млн штук	Антигуа и Барбуда	3.9e-05
2013	млн штук	Шри-Ланка	3.45e-05
2013	млн штук	Маврикий	6.5e-05
2013	млн штук	Мадагаскар	8e-06
2013	млн штук	Гайана	9e-06
2013	млн штук	Боливия (Многонациональное Государство)	2.3e-05
2013	млн штук	Бенин	6.4e-05
2013	млн штук	Белиз	2.1e-05
2013	млн штук	Ботсвана	3e-06
2013	млн штук	Барбадос	7e-06
2013	млн штук	Зимбабве	9.7e-05
2013	млн штук	Монтсеррат	2e-06
2013	млн штук	Китай, Специальный административный район Макао	0.0010404
2013	млн штук	Малави	2e-06
2013	млн штук	Объединенная Республика Танзания	0.000151333333333333
2013	млн штук	Суринам	1e-06
2013	млн штук	Эсватини	0.0142666404242474
2013	млн штук	Таиланд	6.8e-05
2013	млн штук	Тонга	3e-06
2013	млн штук	Тринидад и Тобаго	0.000157
2013	млн штук	Объединенные Арабские Эмираты	0.46094
2013	млн штук	Уганда	0.005876
2013	млн штук	Узбекистан	5.64553554109417e-06
2013	млн штук	Венесуэла (Боливарианская Республика)	-4.15662888291941e-05
2013	млн штук	Йемен	0.333632
2013	млн штук	Мальдивские Острова	3e-06
2013	млн штук	Мали	0.00012125
2013	млн штук	Кувейт	0.101541833333333
2013	млн штук	Кыргызстан	0.000177
2013	млн штук	Ливан	0.007757
2013	млн штук	Лесото	0.00025
2013	млн штук	Китайский Тайбэй	0.000315
2013	млн штук	Монголия	6e-06
2013	млн штук	Мозамбик	5e-06
2013	млн штук	Оман	0.0126973084285975
2013	млн штук	Черногория	8e-06
2013	млн штук	Судан	4.8e-05
2013	млн штук	Судан (до 2012)	6.66260207134905e-05
2013	млн штук	Новая Каледония	0.000121
2013	млн штук	Нигер	1.58e-05
2013	млн штук	Панама	0.000239
2013	млн штук	Тимор-Лешти	0.0004642
2013	млн штук	Катар	0.022714
2013	млн штук	Руанда	0.000647
2013	млн штук	Сент-Китс и Невис	1.2e-05
2013	млн штук	Сент-Люсия	0.000137
2013	млн штук	Сент-Винсент и Гренадины	3.3e-05
2013	млн штук	Сан-Томе и Принсипи	1.6e-06
2013	млн штук	Саудовская Аравия	0.065943
2013	млн штук	Сенегал	0.000447
2013	млн штук	Сейшельские Острова	3e-06
2013	млн штук	Сьерра-Леоне	8.30000000000002e-05
2013	млн штук	Багамские Острова	0.016168
2013	млн штук	Албания	2e-06
2013	млн штук	Ангола	2.4e-06
2013	млн штук	Соломоновы Острова	4e-06
2013	млн штук	Мьянма	5e-06
2013	млн штук	Бурунди	5.85e-05
2013	млн штук	Колумбия	0.0164380046677663
2013	млн штук	Демократическая Республика Конго	1.65070669331587e-05
2013	млн штук	Куба	3.5e-05
2013	млн штук	Доминика	1.09388484617053e-06
2013	млн штук	Доминиканская Республика	-1.40000082965441e-05
2013	млн штук	Эфиопия	4.2e-05
2013	млн штук	Джибути	0.000712
2013	млн штук	Кабо-Верде	8.25044129147401e-06
2013	млн штук	Гондурас	4.8e-06
2013	млн штук	Китай, Специальный административный район Гонконг	0.03594
2013	млн штук	Ямайка	0.000549
2013	млн штук	Гвинея	0.000102
2013	млн штук	Гамбия	0.000111
2013	млн штук	Государство Палестина	4.4e-05
2014	млн штук	Соединенное Королевство Великобритании и Северной Ирландии	0.073309
2014	млн штук	Грузия	0.044219
2014	млн штук	Соединенные Штаты Америки	0.151269
2014	млн штук	Канада	0.035212
2014	млн штук	Испания	0.115677
2014	млн штук	Италия	0.000602
2014	млн штук	Бахрейн	0.015889
2014	млн штук	Новая Зеландия	0.001907
2014	млн штук	Намибия	0.002193
2014	млн штук	Иордания	0.001546
2014	млн штук	Пакистан	3.2e-05
2014	млн штук	Люксембург	0.00019
2014	млн штук	Гана	0.000241
2014	млн штук	Армения	1.2e-05
2014	млн штук	Республика Молдова	8e-05
2014	млн штук	Эстония	0.0101782222222222
2014	млн штук	Кипр	0.000466
2014	млн штук	Кения	0.0001562
2014	млн штук	Фиджи	0.000646
2014	млн штук	Того	0.00024
2014	млн штук	Буркина-Фасо	5.32000000044338e-05
2014	млн штук	Гренада	8e-06
2014	млн штук	Замбия	0.000143
2014	млн штук	Южная Африка	0.000451
2014	млн штук	Антигуа и Барбуда	1.6e-05
2014	млн штук	Шри-Ланка	2.6e-05
2014	млн штук	Маврикий	0.000132
2014	млн штук	Мадагаскар	1.5e-05
2014	млн штук	Гайана	6e-06
2014	млн штук	Боливия (Многонациональное Государство)	2e-05
2014	млн штук	Бенин	6.9e-05
2014	млн штук	Белиз	2.1e-05
2014	млн штук	Ботсвана	1e-06
2014	млн штук	Барбадос	0.000142
2014	млн штук	Зимбабве	0.000211
2014	млн штук	Монтсеррат	1e-06
2014	млн штук	Китай, Специальный административный район Макао	0.0010997
2014	млн штук	Малави	1e-06
2014	млн штук	Объединенная Республика Танзания	0.000171111111111111
2014	млн штук	Суринам	7e-06
2014	млн штук	Эсватини	0.0142666404242474
2014	млн штук	Таиланд	0.000161
2014	млн штук	Тонга	0.002002
2014	млн штук	Тринидад и Тобаго	1.2e-05
2014	млн штук	Объединенные Арабские Эмираты	0.632108
2014	млн штук	Уганда	0.334972
2014	млн штук	Узбекистан	5.64553554109417e-06
2014	млн штук	Венесуэла (Боливарианская Республика)	-8.41180511751053e-05
2014	млн штук	Йемен	0.667104
2014	млн штук	Мальдивские Острова	3e-06
2014	млн штук	Мали	0.0001195
2014	млн штук	Кувейт	0.093873
2014	млн штук	Кыргызстан	0.000847
2014	млн штук	Ливан	0.007263
2014	млн штук	Лесото	5.7e-05
2014	млн штук	Китайский Тайбэй	0.000302
2014	млн штук	Монголия	6e-06
2014	млн штук	Мозамбик	5e-06
2014	млн штук	Оман	0.0126973084285975
2014	млн штук	Черногория	1e-05
2014	млн штук	Судан	4.8e-05
2014	млн штук	Судан (до 2012)	6.66260207134905e-05
2014	млн штук	Новая Каледония	0.000121
2014	млн штук	Нигер	1.58e-05
2014	млн штук	Панама	0.000513
2014	млн штук	Тимор-Лешти	0.0004642
2014	млн штук	Катар	0.022714
2014	млн штук	Руанда	0.000619
2014	млн штук	Сент-Китс и Невис	7e-06
2014	млн штук	Сент-Люсия	2.8e-05
2014	млн штук	Сент-Винсент и Гренадины	1.9e-05
2014	млн штук	Сан-Томе и Принсипи	1.53333333333333e-06
2014	млн штук	Саудовская Аравия	0.054308
2014	млн штук	Сенегал	0.000447
2014	млн штук	Сейшельские Острова	2e-06
2014	млн штук	Сьерра-Леоне	8.30000000000002e-05
2014	млн штук	Багамские Острова	0.018963
2014	млн штук	Албания	2e-06
2014	млн штук	Ангола	2.4e-06
2014	млн штук	Соломоновы Острова	4e-06
2014	млн штук	Мьянма	5e-06
2014	млн штук	Бурунди	2.6e-05
2014	млн штук	Колумбия	0.0201080068918988
2014	млн штук	Демократическая Республика Конго	1.65070669331587e-05
2014	млн штук	Куба	3.5e-05
2014	млн штук	Доминика	1.09388484617053e-06
2014	млн штук	Доминиканская Республика	-1.15000070223861e-05
2014	млн штук	Эфиопия	3.3e-05
2014	млн штук	Джибути	0.000712
2014	млн штук	Кабо-Верде	8.25044129147401e-06
2014	млн штук	Гондурас	4.8e-06
2014	млн штук	Китай, Специальный административный район Гонконг	0.021554
2014	млн штук	Ямайка	0.001574
2014	млн штук	Гвинея	2.5e-05
2014	млн штук	Гамбия	4e-05
2014	млн штук	Государство Палестина	2e-06
2015	млн штук	Соединенное Королевство Великобритании и Северной Ирландии	0.0489176666666667
2015	млн штук	Грузия	0.01813
2015	млн штук	Соединенные Штаты Америки	0.131503
2015	млн штук	Канада	0.04604
2015	млн штук	Испания	0.08895
2015	млн штук	Италия	0.139831
2015	млн штук	Бахрейн	0.0097285
2015	млн штук	Новая Зеландия	0.002386
2015	млн штук	Намибия	0.002046
2015	млн штук	Иордания	0.00162
2015	млн штук	Пакистан	2.1e-05
2015	млн штук	Люксембург	0.000289
2015	млн штук	Гана	0.000241
2015	млн штук	Армения	0.000135
2015	млн штук	Республика Молдова	7.2e-05
2015	млн штук	Эстония	0.00805466666666667
2015	млн штук	Кипр	0.001513
2015	млн штук	Кения	0.0001644
2015	млн штук	Фиджи	2.3e-05
2015	млн штук	Того	0.000222
2015	млн штук	Буркина-Фасо	5.32000000044338e-05
2015	млн штук	Гренада	8e-06
2015	млн штук	Замбия	2.4e-05
2015	млн штук	Южная Африка	0.000307
2015	млн штук	Антигуа и Барбуда	2.4e-05
2015	млн штук	Шри-Ланка	0.00537
2015	млн штук	Маврикий	2.9e-05
2015	млн штук	Мадагаскар	1.9e-05
2015	млн штук	Гайана	1e-05
2015	млн штук	Боливия (Многонациональное Государство)	4.3e-05
2015	млн штук	Бенин	7.9e-05
2015	млн штук	Белиз	9e-06
2015	млн штук	Ботсвана	1.1e-05
2015	млн штук	Барбадос	0.000414
2015	млн штук	Зимбабве	8.4e-05
2015	млн штук	Монтсеррат	1e-06
2015	млн штук	Китай, Специальный административный район Макао	0.001159
2015	млн штук	Малави	1e-06
2015	млн штук	Объединенная Республика Танзания	0.000190888888888889
2015	млн штук	Суринам	5.66666666666667e-06
2015	млн штук	Эсватини	0.0142666404242474
2015	млн штук	Таиланд	0.000277
2015	млн штук	Тонга	0.000287854375532562
2015	млн штук	Тринидад и Тобаго	2.1e-05
2015	млн штук	Объединенные Арабские Эмираты	0.569191
2015	млн штук	Уганда	0.005184
2015	млн штук	Узбекистан	5.64553554109417e-06
2015	млн штук	Венесуэла (Боливарианская Республика)	-0.000126669813521016
2015	млн штук	Йемен	0.286674
2015	млн штук	Мальдивские Острова	3e-06
2015	млн штук	Мали	0.00011775
2015	млн штук	Кувейт	0.033925
2015	млн штук	Кыргызстан	0.000726428571428571
2015	млн штук	Ливан	0.006769
2015	млн штук	Лесото	9.4e-05
2015	млн штук	Китайский Тайбэй	0.000338504341283108
2015	млн штук	Монголия	1.4e-05
2015	млн штук	Мозамбик	5e-06
2015	млн штук	Оман	0.0126973084285975
2015	млн штук	Черногория	1.2e-05
2015	млн штук	Судан	4.8e-05
2015	млн штук	Судан (до 2012)	6.66260207134905e-05
2015	млн штук	Новая Каледония	0.000121
2015	млн штук	Нигер	1.58e-05
2015	млн штук	Панама	0.000285
2015	млн штук	Тимор-Лешти	0.0004642
2015	млн штук	Катар	0.022714
2015	млн штук	Руанда	0.000532
2015	млн штук	Сент-Китс и Невис	6.7e-05
2015	млн штук	Сент-Люсия	3.2e-05
2015	млн штук	Сент-Винсент и Гренадины	2.3e-05
2015	млн штук	Сан-Томе и Принсипи	1.46666666666667e-06
2015	млн штук	Саудовская Аравия	0.066971
2015	млн штук	Сенегал	0.000447
2015	млн штук	Сейшельские Острова	1e-06
2015	млн штук	Сьерра-Леоне	8.3e-05
2015	млн штук	Багамские Острова	0.028221
2015	млн штук	Албания	2e-06
2015	млн штук	Ангола	2.4e-06
2015	млн штук	Соломоновы Острова	2e-06
2015	млн штук	Мьянма	5e-06
2015	млн штук	Бурунди	0.001211
2015	млн штук	Колумбия	0.0237780091160314
2015	млн штук	Демократическая Республика Конго	1.6e-05
2015	млн штук	Куба	3.5e-05
2015	млн штук	Доминика	1.09388484617053e-06
2015	млн штук	Доминиканская Республика	-9.00000574822815e-06
2015	млн штук	Эфиопия	3.6e-05
2015	млн штук	Джибути	0.000712
2015	млн штук	Кабо-Верде	8.25044129147401e-06
2015	млн штук	Гондурас	4.8e-06
2015	млн штук	Китай, Специальный административный район Гонконг	0.018323
2015	млн штук	Ямайка	4e-05
2015	млн штук	Гвинея	-2.37795437967501e-05
2015	млн штук	Гамбия	2.2e-05
2015	млн штук	Государство Палестина	2.78110611325826e-05
2016	млн штук	Соединенное Королевство Великобритании и Северной Ирландии	0.0245263333333333
2016	млн штук	Грузия	0.015566
2016	млн штук	Соединенные Штаты Америки	0.131503
2016	млн штук	Канада	0.06093
2016	млн штук	Испания	0.072779
2016	млн штук	Италия	0.133205
2016	млн штук	Бахрейн	0.003568
2016	млн штук	Новая Зеландия	0.037042
2016	млн штук	Намибия	0.00143
2016	млн штук	Иордания	0.001398
2016	млн штук	Пакистан	5.1e-05
2016	млн штук	Люксембург	0.000523
2016	млн штук	Гана	0.000241
2016	млн штук	Армения	0.000147
2016	млн штук	Республика Молдова	0.000168
2016	млн штук	Эстония	0.00593111111111111
2016	млн штук	Кипр	0.001082
2016	млн штук	Кения	0.0001726
2016	млн штук	Фиджи	1.9e-05
2016	млн штук	Того	0.000339
2016	млн штук	Буркина-Фасо	5.32000000044338e-05
2016	млн штук	Гренада	4e-06
2016	млн штук	Замбия	2.4e-05
2016	млн штук	Южная Африка	0.00024
2016	млн штук	Антигуа и Барбуда	1.8e-05
2016	млн штук	Шри-Ланка	4.3e-05
2016	млн штук	Маврикий	7.2e-05
2016	млн штук	Мадагаскар	2.6e-05
2016	млн штук	Гайана	1.1e-05
2016	млн штук	Боливия (Многонациональное Государство)	9e-06
2016	млн штук	Бенин	8.4e-05
2016	млн штук	Белиз	3.1e-05
2016	млн штук	Ботсвана	4e-05
2016	млн штук	Барбадос	5.9e-05
2016	млн штук	Зимбабве	1.6e-05
2016	млн штук	Монтсеррат	1e-06
2016	млн штук	Китай, Специальный административный район Макао	0.000421
2016	млн штук	Малави	2e-06
2016	млн штук	Объединенная Республика Танзания	0.000210666666666667
2016	млн штук	Суринам	4.33333333333333e-06
2016	млн штук	Эсватини	0.0142666404242474
2016	млн штук	Таиланд	0.000601
2016	млн штук	Тонга	0.000287854375532562
2016	млн штук	Тринидад и Тобаго	8.4e-05
2016	млн штук	Объединенные Арабские Эмираты	0.499205
2016	млн штук	Уганда	0.001965
2016	млн штук	Узбекистан	5.64553554109417e-06
2016	млн штук	Венесуэла (Боливарианская Республика)	-0.000169221575866928
2016	млн штук	Йемен	0.000143441853863674
2016	млн штук	Мальдивские Острова	3e-06
2016	млн штук	Мали	0.000116
2016	млн штук	Кувейт	0.03841625
2016	млн штук	Кыргызстан	0.000605857142857143
2016	млн штук	Ливан	0.006275
2016	млн штук	Лесото	0.000131
2016	млн штук	Китайский Тайбэй	0.000338504341283108
2016	млн штук	Монголия	5e-06
2016	млн штук	Мозамбик	5e-06
2016	млн штук	Оман	0.014024
2016	млн штук	Черногория	1.4e-05
2016	млн штук	Судан	4.8e-05
2016	млн штук	Судан (до 2012)	6.66260207134905e-05
2016	млн штук	Новая Каледония	0.000121
2016	млн штук	Нигер	1.58e-05
2016	млн штук	Панама	0.000224
2016	млн штук	Тимор-Лешти	0.0004642
2016	млн штук	Катар	0.022714
2016	млн штук	Руанда	0.000378
2016	млн штук	Сент-Китс и Невис	2.4e-05
2016	млн штук	Сент-Люсия	4.68267763617442e-05
2016	млн штук	Сент-Винсент и Гренадины	2.4e-05
2016	млн штук	Сан-Томе и Принсипи	1.4e-06
2016	млн штук	Саудовская Аравия	0.069549
2016	млн штук	Сенегал	0.000447
2016	млн штук	Сейшельские Острова	2e-06
2016	млн штук	Сьерра-Леоне	3.4e-05
2016	млн штук	Багамские Острова	0.0243137142857143
2016	млн штук	Албания	2e-06
2016	млн штук	Ангола	2.4e-06
2016	млн штук	Соломоновы Острова	1.5e-05
2016	млн штук	Мьянма	5e-06
2016	млн штук	Бурунди	2.5e-05
2016	млн штук	Колумбия	0.0274480113401639
2016	млн штук	Демократическая Республика Конго	2.2e-05
2016	млн штук	Куба	3.5e-05
2016	млн штук	Доминика	1.09388484617053e-06
2016	млн штук	Доминиканская Республика	-6.50000447407018e-06
2016	млн штук	Эфиопия	3.9e-05
2016	млн штук	Джибути	0.000712
2016	млн штук	Кабо-Верде	8.25044129147401e-06
2016	млн штук	Гондурас	4.8e-06
2016	млн штук	Китай, Специальный административный район Гонконг	0.0183233236258112
2016	млн штук	Ямайка	3.4e-05
2016	млн штук	Гвинея	-7.25590875424113e-05
2016	млн штук	Гамбия	2.15e-05
2016	млн штук	Государство Палестина	2.78110611325826e-05
2017	млн штук	Соединенное Королевство Великобритании и Северной Ирландии	0.000135
2017	млн штук	Грузия	0.029343
2017	млн штук	Соединенные Штаты Америки	0.134876
2017	млн штук	Канада	0.073824
2017	млн штук	Испания	0.086983
2017	млн штук	Италия	0.1140502
2017	млн штук	Бахрейн	0.009053
2017	млн штук	Новая Зеландия	0.004808
2017	млн штук	Намибия	0.004207
2017	млн штук	Иордания	0.001442
2017	млн штук	Пакистан	1.7e-05
2017	млн штук	Люксембург	0.001184
2017	млн штук	Гана	0.000241
2017	млн штук	Армения	0.000162
2017	млн штук	Республика Молдова	0.000204
2017	млн штук	Эстония	0.00380755555555555
2017	млн штук	Кипр	0.000365
2017	млн штук	Кения	0.0001808
2017	млн штук	Фиджи	4.1e-05
2017	млн штук	Того	0.0001935
